ID,nr,date,persTag,sex,fn_role
2791,1968,1413-03-23,pe__konrad_kern_StB_IV_1968,m,gewiesen
2792,1971,1413-04-06,pe__elisabeth_tragerin_StB_IV_1971,f,weisend
2793,1971,1413-04-06,pe__konrad_trager_StB_IV_1971,m,weisend/other
2794,1971,1413-04-06,pe__margarethe_fuchslin_StB_IV_1971,f,weisend
2795,1971,1413-04-06,pe__ulrich_unger_StB_IV_1971,m,witness
2796,1971,1413-04-06,pe__rauscher_schuster_StB_IV_1971,m,witness
2797,1971,1413-04-06,pe__markhard_von_lecz_StB_IV_1971,m,gewiesen
2798,1971,1413-04-06,pe__stephan_munich_StB_IV_1971,m,gewiesen/other
2799,1971,1413-04-06,pe__vater_stephan_munich_StB_IV_1971,m,gewiesen
2800,1972,1413-04-08,pe__georg_mayr_StB_IV_1972,m,witness
2801,1972,1413-04-08,pe__niklas_honigstorffer_StB_IV_1972,m,witness
2802,1972,1413-04-08,pe__johann_edelman_StB_IV_1972,m,witness
2803,1972,1413-04-08,pe__johann_schrimpf_StB_IV_1972,m,gewiesen/other
2804,1972,1413-04-08,pe__anna_aczenpruckerin_StB_IV_1972,f,gewiesen/other
2805,1972,1413-04-08,pe__aczenprucker_StB_IV_1972,m,gewiesen/other
2806,1972,1413-04-08,pe__margarethe_jordannin_StB_IV_1972,f,gewiesen/other
2807,1972,1413-04-08,pe__matthias_jordan_StB_IV_1972,m,gewiesen/other
2808,1972,1413-04-08,pe__andreas_schrimpf_StB_IV_1972,m,gewiesen
2809,1972,1413-04-08,pe__elisabeth_jacobinn_StB_IV_1972,f,gewiesen
2810,1972,1413-04-08,pe__vater_anna_phellerin_StB_IV_1972,m,gewiesen
2811,1972,1413-04-08,pe__anna_phellerin_StB_IV_1972,f,gewiesen/other
2812,1972,1413-04-08,pe__pheller_StB_IV_1972,m,gewiesen/other
2813,1972,1413-04-08,pe__agnes_pognerin_StB_IV_1972,f,gewiesen
2814,1972,1413-04-08,pe__niklas_pogner_StB_IV_1972,m,gewiesen/other
2815,1973,1413-04-08,pe__kaspar_StB_IV_1973,m,weisend
2816,1973,1413-04-08,pe__oswald_goldsmid_StB_IV_1973,m,witness
2817,1973,1413-04-08,pe__leopold_weyler_StB_II_1204,m,witness
2818,1973,1413-04-08,pe__anna_ewsterin_StB_IV_1973,f,gewiesen
2819,1973,1413-04-08,pe__bernhard_ewster_StB_IV_1973,m,gewiesen/other
2820,1978,1413-05-11,pe__bernhard_merkchler_StB_IV_1978,m,weisend
2821,1978,1413-05-11,pe__katharina_chirchawerynn_StB_IV_1978,f,weisend
2822,1978,1413-05-11,pe__simon_von_gars_StB_III_1556,m,witness
2823,1978,1413-05-11,pe__konrad_herbsleben_StB_IV_1978,m,witness
2824,1978,1413-05-11,pe__magdalena_chernin_StB_IV_1978,f,gewiesen
2825,1978,1413-05-11,pe__konrad_kern_StB_IV_1968,m,gewiesen/other
2826,1978,1413-05-11,pe__jost_von_graben_StB_IV_1978,m,gewiesen/other
2827,1979,1413-05-11,pe__christian_ledrer_StB_IV_1979,m,weisend
2828,1979,1413-05-11,pe__friedrich_erber_StB_IV_1979,m,witness
2829,1979,1413-05-11,pe__wolfhard_prawnbart_StB_IV_1979,m,witness
2830,1979,1413-05-11,pe__margarethe_polanin_StB_IV_1979,f,gewiesen
2831,1979,1413-05-11,pe__bartholomaeus_polan_StB_IV_1979,m,gewiesen/other
2832,1986,1413-06-17,pe__peter_fleischhacker_StB_IV_1986,m,weisend
2833,1986,1413-06-17,pe__erhard_fleischhacker_StB_IV_1944,m,weisend/other
2834,1986,1413-06-17,pe__michael_trawner_StB_IV_1986,m,weisend
2835,1986,1413-06-17,pe__gilg_trawner_StB_IV_1986,m,weisend/other
2836,1986,1413-06-17,pe__friedrich_rauscher_StB_III_1852,m,witness
2837,1986,1413-06-17,pe__johann_prewer_StB_IV_1884,m,witness
2838,1986,1413-06-17,pe__niklas_in_dem_werd_StB_IV_1944,m,gewiesen
2839,1991,1413-06-18,pe__wilhelm_hansgraf_StB_IV_1991,m,weisend
2840,1991,1413-06-18,pe__georg_newer_StB_IV_1991,m,witness
2841,1991,1413-06-18,pe__johann_hyrnprech_StB_IV_1991,m,witness
2842,1991,1413-06-18,pe__wolfhard_rampperstorffer_StB_IV_1991,m,gewiesen
2843,1991,1413-06-18,pe__gertrud_hansgrafin_StB_IV_1991,f,gewiesen
2844,1991,1413-06-18,pe__konrad_rampperstorffer_StB_II_1039,m,gewiesen
2845,1999,1413-08-12,pe__ulrich_schurenprannt_StB_IV_1999,m,witness
2846,1999,1413-08-12,pe__ruediger_sneyder_StB_IV_1999,m,witness
2847,1999,1413-08-12,pe__heinrich_penczinger_StB_IV_1999,m,witness
2848,1999,1413-08-12,pe__margarethe_potin_StB_IV_1999,f,gewiesen
2849,1999,1413-08-12,pe__martin_pot_StB_IV_1999,m,gewiesen/other
2850,1999,1413-08-12,pe__martin_penczinger_StB_IV_1999,m,gewiesen
2851,2000,1413-08-17,pe__anna_greczerin_StB_IV_2000,f,weisend
2852,2000,1413-08-17,pe__peter_grecz_StB_IV_2000,m,weisend/other
2853,2000,1413-08-17,pe__veit_swarcz_StB_IV_2000,m,witness
2854,2000,1413-08-17,pe__peter_swarcz_StB_IV_2000,m,witness
2855,2000,1413-08-17,pe__johann_StB_IV_2000,m,gewiesen
2856,2000,1413-08-17,pe__thomas_liechtkamrer_StB_IV_1903,m,gewiesen
2857,2001,1413-08-19,pe__johann_hertenkes_StB_IV_2001,m,weisend
2858,2001,1413-08-19,pe__andreas_pawr_StB_IV_2001,m,witness
2859,2001,1413-08-19,pe__wulffing_schutaus_StB_IV_2001,m,witness
2860,2001,1413-08-19,pe__niklas_gutjar_StB_IV_2001,m,witness
2861,2001,1413-08-19,pe__thomas_harrer_StB_IV_2001,m,witness
2862,2001,1413-08-19,pe__peter_hertenkes_StB_IV_2001,m,gewiesen
2863,2001,1413-08-19,pe__katharina_rechlerin_StB_IV_2001,f,gewiesen
2864,2001,1413-08-19,pe__michael_rechler_StB_IV_2001,m,gewiesen/other
2865,2001,1413-08-19,pe__margarethe_froweinin_StB_IV_2001,f,gewiesen
2866,2001,1413-08-19,pe__johann_frowein_StB_IV_2001,m,gewiesen/other
2867,2001,1413-08-19,pe__georg_remler_StB_IV_2001,m,gewiesen
2868,2002,1413-08-19,pe__margarethe_gruntnerin_StB_IV_2002,f,weisend
2869,2002,1413-08-19,pe__johann_gruntner_StB_IV_2002,m,weisend/other
2870,2002,1413-08-19,pe__andreas_pawr_StB_IV_2001,m,witness
2871,2002,1413-08-19,pe__wulffing_schutaus_StB_IV_2001,m,witness
2872,2002,1413-08-19,pe__niklas_gutjar_StB_IV_2001,m,witness
2873,2002,1413-08-19,pe__thomas_harrer_StB_IV_2001,m,witness
2874,2002,1413-08-19,pe__georg_remler_StB_IV_2001,m,gewiesen/other
2875,2002,1413-08-19,pe__bruder_georg_remler_StB_IV_2002,m,gewiesen
2876,2003,1413-08-19,pe__anna_futpekchin_StB_IV_2003,f,weisend
2877,2003,1413-08-19,pe__andreas_pawr_StB_IV_2001,m,witness
2878,2003,1413-08-19,pe__wulffing_schutaus_StB_IV_2001,m,witness
2879,2003,1413-08-19,pe__niklas_gutjar_StB_IV_2001,m,witness
2880,2003,1413-08-19,pe__thomas_harrer_StB_IV_2001,m,witness
2881,2003,1413-08-19,pe__georg_remler_StB_IV_2001,m,gewiesen
2882,2005,1413-08-29,pe__margarethe_weyssenburgerin_StB_IV_2005,f,weisend
2883,2005,1413-08-29,pe__peter_weyssenburger_StB_IV_2005,m,weisend/other
2884,2005,1413-08-29,pe__peter_grecz_StB_IV_2000,m,witness
2885,2005,1413-08-29,pe__johann_klain_StB_IV_2005,m,witness
2886,2005,1413-08-29,pe__thomas_liechtkamrer_StB_IV_1903,m,gewiesen
2887,2007,1413-09-07,pe__siegfried_munsser_StB_IV_1963,m,witness
2888,2007,1413-09-07,pe__johann_in_dem_mauthaus_StB_III_1769,m,witness
2889,2007,1413-09-07,pe__kunigunde_egerin_StB_IV_2007,f,gewiesen/other
2890,2007,1413-09-07,pe__konrad_eger_StB_IV_2007,m,gewiesen/other
2891,2007,1413-09-07,pe__heinrich_gogelhopf_StB_IV_2007,m,gewiesen
2892,2007,1413-09-07,pe__niklas_ratsmid_StB_IV_2007,m,gewiesen
2893,2007,1413-09-07,pe__agnes_smitin_StB_IV_2007,f,gewiesen
2894,2007,1413-09-07,pe__matthias_smit_StB_IV_2007,m,gewiesen/other
2895,2008,1413-09-07,pe__johann_starnberd_StB_IV_2008,m,weisend
2896,2008,1413-09-07,pe__otto_von_enns_StB_IV_2008,m,witness
2897,2008,1413-09-07,pe__christian_parchanter_StB_IV_2008,m,witness
2898,2008,1413-09-07,pe__ulrich_goldslacher_StB_IV_2008,m,witness
2899,2008,1413-09-07,pe__niklas_von_starnberd_StB_IV_2008,m,gewiesen
2900,2008,1413-09-07,pe__elisabeth_von_starnberd_StB_IV_2008,f,gewiesen/other
2901,2009,1413-09-09,pe__paul_wurffl_StB_V_2817,m,witness
2902,2009,1413-09-09,pe__heinrich_schepach_StB_I_243,m,witness
2903,2009,1413-09-09,pe__peter_rigelpeck_StB_IV_2009,m,gewiesen
2904,2009,1413-09-09,pe__katharina_grauin_StB_IV_2009,f,gewiesen
2905,2009,1413-09-09,pe__jakob_grau_StB_IV_2009,m,gewiesen/other
2906,2013,1413-09-19,pe__stephan_poll_StB_III_1307,m,witness
2907,2013,1413-09-19,pe__wilhelm_hansgraf_StB_IV_1991,m,witness
2908,2013,1413-09-19,pe__elisabeth_windregerin_StB_IV_2013,f,gewiesen
2909,2013,1413-09-19,pe__georg_windreger_StB_IV_2013,m,gewiesen/other
2910,2013,1413-09-19,pe__peter_vend_StB_IV_2013,m,gewiesen
2911,2021,1413-11-16,pe__ursula_purchkhartsperger_StB_IV_2021,f,weisend
2912,2021,1413-11-16,pe__johann_mosprunner_StB_III_1828,m,witness
2913,2021,1413-11-16,pe__otto_weiss_StB_IV_2021,m,witness
2914,2021,1413-11-16,pe__wolfhard_von_steyr_StB_IV_2021,m,gewiesen
2915,2021,1413-11-16,pe__anna_von_steyr_StB_IV_2021,f,gewiesen
2916,2027,1413-12-16,pe__niklas_purniczer_StB_IV_2027,m,weisend
2917,2027,1413-12-16,pe__stephan_poll_StB_III_1307,m,witness
2918,2027,1413-12-16,pe__niklas_gemach_StB_IV_2027,m,witness
2919,2027,1413-12-16,pe__andreas_purniczer_StB_IV_2027,m,gewiesen
2920,2033,1414-01-13,pe__johann_perman_StB_IV_2033,m,weisend
2921,2033,1414-01-13,pe__bernhard_tuchpraiter_StB_IV_2033,m,witness
2922,2033,1414-01-13,pe__michael_zechentner_StB_IV_2033,m,witness
2923,2033,1414-01-13,pe__matthias_krell_StB_IV_2033,m,witness
2924,2033,1414-01-13,pe__anton_perman_StB_IV_2033,m,gewiesen
2925,2033,1414-01-13,pe__anna_permanin_StB_IV_2033,f,gewiesen/other
2926,2033,1414-01-13,pe__niklas_pawr_StB_IV_2033,m,gewiesen
2927,2037,1414-01-16,pe__erhard_messerer_StB_IV_2037,m,witness
2928,2037,1414-01-16,pe__konrad_slosser_StB_III_1744,m,witness
2929,2037,1414-01-16,pe__petra_kochin_StB_IV_2037,f,gewiesen
2930,2037,1414-01-16,pe__ulrich_koch_StB_IV_2037,m,gewiesen/other
2931,2037,1414-01-16,pe__ulrich_geyr_StB_III_1600,m,gewiesen
2932,2039,1414-02-08,pe__siegfried_scheck_StB_IV_2039,m,witness
2933,2039,1414-02-08,pe__andreas_vascziecher_StB_IV_2039,m,witness
2934,2039,1414-02-08,pe__siegfried_legenwein_StB_II_871,m,witness
2935,2039,1414-02-08,pe__margarethe_tenczlin_StB_IV_2039,f,gewiesen
2936,2039,1414-02-08,pe__kunigunde_fretingerin_StB_IV_2039,f,gewiesen
2937,2039,1414-02-08,pe__niklas_fretinger_StB_IV_2039,m,gewiesen/other
2938,2040,1414-02-10,pe__peter_wurczer_StB_IV_2040,m,witness
2939,2040,1414-02-10,pe__erhard_frey_StB_IV_2040,m,witness
2940,2040,1414-02-10,pe__konrad_legler_StB_IV_2040,m,witness
2941,2040,1414-02-10,pe__simon_frey_StB_IV_2040,m,witness
2942,2040,1414-02-10,pe__elisabeth_fleischhackerin_StB_IV_2040,f,gewiesen
2943,2040,1414-02-10,pe__martin_fleischhacker_StB_IV_2040,m,gewiesen/other
2944,2040,1414-02-10,pe__elisabeth_von_zwetel_StB_IV_2040,f,gewiesen
2945,2040,1414-02-10,pe__johann_von_zwetel_StB_IV_2040,m,gewiesen/other
2946,2040,1414-02-10,pe__margarethe_kramerin_StB_IV_2040,f,gewiesen
2947,2040,1414-02-10,pe__georg_kramer_StB_IV_2040,m,gewiesen/other
2948,2040,1414-02-10,pe__niklas_portler_StB_IV_2040,m,gewiesen
2949,2042,1414-03-03,pe__johann_strasser_StB_IV_2042,m,witness
2950,2042,1414-03-03,pe__johann_pallwein_StB_IV_2042,m,witness
2951,2042,1414-03-03,pe__katharina_ledrerin_StB_IV_2042,f,gewiesen
2952,2042,1414-03-03,pe__stephan_ledrer_StB_IV_2042,m,gewiesen/other
2953,2042,1414-03-03,pe__niklas_von_pilichdorff_StB_IV_2042,m,gewiesen
2954,2044,1414-03-06,pe__christine_von_moder_StB_IV_2044,f,weisend
2955,2044,1414-03-06,pe__niklas_von_moder_StB_IV_2044,m,weisend/other
2956,2044,1414-03-06,pe__wolfgang_tumelschaimer_StB_IV_2044,m,witness
2957,2044,1414-03-06,pe__heinrich_pewgler_StB_IV_2044,m,witness
2958,2044,1414-03-06,pe__anna_maurerin_StB_IV_2044,f,gewiesen
2959,2044,1414-03-06,pe__michael_maurer_StB_IV_2044,m,gewiesen/other
2960,2045,1414-03-06,pe__franz_StB_IV_2045,m,weisend
2961,2045,1414-03-06,pe__niklas_edelparcz_StB_III_1476,m,witness
2962,2045,1414-03-06,pe__niklas_unter_dem_himel_StB_IV_2045,m,witness
2963,2045,1414-03-06,pe__martin_nyessel_StB_IV_2045,m,gewiesen
2964,2045,1414-03-06,pe__anna_nyesselin_StB_IV_2045,f,gewiesen
2965,2046,1414-03-08,pe__johann_nagenzawn_StB_IV_2046,m,weisend
2966,2046,1414-03-08,pe__johann_gartner_StB_III_1512,m,witness
2967,2046,1414-03-08,pe__bartholomaeus_schachtelmacher_StB_IV_2046,m,witness
2968,2046,1414-03-08,pe__katharina_schonnin_StB_IV_2046,f,gewiesen
2969,2046,1414-03-08,pe__johann_schonn_StB_III_1390,m,gewiesen/other
2970,2046,1414-03-08,pe__stephan_deckendorffer_StB_IV_2046,m,gewiesen
2971,2046,1414-03-08,pe__johann_deckendorffer_StB_IV_2046,m,gewiesen/other
2972,2068,1414-05-05,pe__wilhelm_hager_StB_II_874,m,witness
2973,2068,1414-05-05,pe__michael_zechentner_StB_IV_2033,m,witness
2974,2068,1414-05-05,pe__johann_StB_IV_2068,m,gewiesen/other
2975,2068,1414-05-05,pe__wolfhard_StB_IV_2068,m,gewiesen/other
2976,2068,1414-05-05,pe__mutter_johann_wolfhard_StB_IV_2068,f,gewiesen
2977,2068,1414-05-05,pe__gozzo_weinchoster_StB_IV_2068,m,gewiesen
2978,2075,1414-06-09,pe__stephan_chrewss_StB_IV_2075,m,witness
2979,2075,1414-06-09,pe__georg_staingraber_StB_IV_2075,m,gewiesen
2980,2075,1414-06-09,pe__margarethe_zechentnerin_StB_IV_2075,f,gewiesen
2981,2075,1414-06-09,pe__johann_zechentner_StB_IV_2075,m,gewiesen/other
2982,2075,1414-06-09,pe__anna_von_den_sitten_StB_IV_2075,f,gewiesen
2983,2075,1414-06-09,pe__wenzel_von_den_sitten_StB_IV_2075,m,gewiesen/other
2984,2075,1414-06-09,pe__niklas_wagner_StB_I_417,m,witness
2985,2075,1414-06-09,pe__wolfhard_zollner_StB_IV_2075,m,witness
2986,2075,1414-06-09,pe__thomas_chuntter_StB_IV_2075,m,witness
2987,2081,1414-06-20,pe__ulrich_von_egenburg_StB_IV_2081,m,weisend
2988,2081,1414-06-20,pe__johann_panczyr_StB_IV_2081,m,gewiesen
2989,2081,1414-06-20,pe__stephan_eysner_StB_IV_2081,m,gewiesen
2990,2081,1414-06-20,pe__johann_im_staynhaus_StB_IV_2081,m,witness
2991,2092,1414-08-23,pe__stephan_wolgemut_StB_IV_2092,m,witness
2992,2092,1414-08-23,pe__ulrich_im_hew_StB_IV_2092,m,witness
2993,2092,1414-08-23,pe__brigitta_amtmannin_StB_IV_2092,f,gewiesen
2994,2092,1414-08-23,pe__johann_amtmann_StB_IV_2092,m,gewiesen/other
2995,2092,1414-08-23,pe__andreas_arlolt_StB_IV_2092,m,gewiesen
2996,2095,1414-08-25,pe__markhard_pantsneider_StB_IV_2095,m,witness
2997,2095,1414-08-25,pe__johann_furter_StB_IV_2095,m,witness
2998,2095,1414-08-25,pe__johann_stiglicz_StB_IV_2095,m,gewiesen
2999,2095,1414-08-25,pe__elisabeth_adlolczin_StB_IV_2095,f,gewiesen
3000,2095,1414-08-25,pe__andreas_aldlolcz_StB_IV_2095,m,gewiesen/other
3001,2101,1414-10-02,pe__berchtold_gamelwaicz_StB_IV_2101,m,witness
3002,2101,1414-10-02,pe__hermann_krell_StB_IV_2101,m,witness
3003,2101,1414-10-02,pe__magdalena_troppawerin_StB_IV_2101,f,gewiesen
3004,2101,1414-10-02,pe__christian_troppawer_StB_IV_2101,m,gewiesen/other
3005,2101,1414-10-02,pe__thomas_scholl_ii_StB_IV_2101,m,gewiesen
3006,2101,1414-10-02,pe__thomas_scholl_StB_IV_2101,m,gewiesen/other
3007,2109,1414-11-20,pe__stephan_gunderstorffer_StB_IV_2109,m,witness
3008,2109,1414-11-20,pe__andreas_polczel_StB_IV_2109,m,witness
3009,2109,1414-11-20,pe__bartholomaeus_toblinger_StB_IV_2109,m,witness
3010,2109,1414-11-20,pe__niklas_kirchleer_StB_IV_2109,m,witness
3011,2109,1414-11-20,pe__matthias_drumawer_StB_IV_2109,m,gewiesen
3012,2109,1414-11-20,pe__niklas_drumawer_StB_III_1823,m,gewiesen
3013,2110,1414-11-20,pe__jakob_peck_StB_IV_2110,m,witness
3014,2110,1414-11-20,pe__johann_unter_der_aschen_StB_IV_2110,m,witness
3015,2110,1414-11-20,pe__simon_pirnpawmer_StB_IV_2110,m,witness
3016,2110,1414-11-20,pe__ulrich_spiegel_StB_IV_2110,m,witness
3017,2110,1414-11-20,pe__thomas_reczer_StB_IV_2110,m,gewiesen
3018,2110,1414-11-20,pe__anna_pirnpawerin_StB_IV_2110,f,gewiesen
3019,2110,1414-11-20,pe__andreas_pirnpawer_StB_IV_2110,m,gewiesen/other
3020,2110,1414-11-20,pe__katharina_drumawer_StB_IV_2110,f,gewiesen
3021,2110,1414-11-20,pe__niklas_drumawer_StB_III_1823,m,gewiesen/other
3022,2111,1414-11-22,pe__thomas_haiden_ii_StB_IV_2111,m,weisend
3023,2111,1414-11-22,pe__konrad_kyemseer_StB_IV_2111,m,witness
3024,2111,1414-11-22,pe__peter_weispacher_StB_IV_2111,m,witness
3025,2111,1414-11-22,pe__thomas_haiden_StB_IV_2111,m,gewiesen
3026,2118,1414-12-18,pe__jakob_wechel_StB_IV_1872,m,witness
3027,2118,1414-12-18,pe__johann_gruber_StB_IV_2118,m,witness
3028,2118,1414-12-18,pe__gilg_enynckel_StB_IV_2118,m,gewiesen
3029,2118,1414-12-18,pe__valentin_raydl_StB_IV_2118,m,gewiesen
3030,2119,1415-01-15,pe__paul_wagner_StB_IV_2119,m,weisend
3031,2119,1415-01-15,pe__johann_gerichtmacher_StB_IV_2119,m,witness
3032,2119,1415-01-15,pe__stephan_slach_StB_IV_2119,m,witness
3033,2119,1415-01-15,pe__niklas_wagner_StB_I_417,m,witness
3034,2119,1415-01-15,pe__gilg_smid_StB_IV_2119,m,witness
3035,2119,1415-01-15,pe__margarethe_gemaintensuntagin_StB_IV_2119,f,gewiesen
3036,2119,1415-01-15,pe__jakob_gemaintensuntag_StB_IV_2119,m,gewiesen/other
3037,2123,1415-01-12,pe__stephan_prenner_StB_IV_2123,m,weisend
3038,2123,1415-01-12,pe__margarethe_schorflin_StB_IV_2123,f,weisend
3039,2123,1415-01-12,pe__stephan_schorfl_StB_IV_2123,m,weisend/other
3040,2123,1415-01-12,pe__stephan_poll_StB_III_1307,m,witness
3041,2123,1415-01-12,pe__agnes_staynerin_StB_IV_2123,f,gewiesen
3042,2123,1415-01-12,pe__niklas_stayner_StB_IV_2123,m,gewiesen/other
3043,2123,1415-01-12,pe__dorothea_mosprunerin_StB_IV_2123,f,gewiesen
3044,2123,1415-01-12,pe__johann_mospruner_StB_IV_2123,m,gewiesen/other
3045,2123,1415-01-12,pe__johann_bei_dem_prunn_StB_IV_2123,m,gewiesen
3046,2125,1415-01-15,pe__heinrich_schepach_StB_I_243,m,witness
3047,2125,1415-01-15,pe__friedrich_schon_StB_IV_2125,m,witness
3048,2125,1415-01-15,pe__anna_sybenhirterin_StB_IV_2125,f,gewiesen
3049,2125,1415-01-15,pe__elisabeth_von_walterstorf_StB_IV_2125,f,gewiesen/other
3050,2125,1415-01-15,pe__rudolf_von_walterstorf_StB_IV_2125,m,gewiesen/other
3051,2125,1415-01-15,pe__johann_sybenhirter_StB_IV_2125,m,gewiesen
3052,2130,1415-01-10,pe__jakob_wagen_StB_IV_2130,m,weisend
3053,2130,1415-01-10,pe__thomas_wagen_StB_III_1674,m,weisend
3054,2130,1415-01-10,pe__johann_StB_IV_2130,m,weisend/rep
3055,2130,1415-01-10,pe__johann_seeber_StB_IV_2130,m,witness
3056,2130,1415-01-10,pe__friedrich_newnhouer_StB_IV_2130,m,witness
3057,2130,1415-01-10,pe__bernhard_purhendlein_StB_IV_2130,m,witness
3058,2130,1415-01-10,pe__ulrich_wagen_StB_IV_2130,m,gewiesen
3059,2131,1415-01-10,pe__oswald_pauch_StB_IV_2131,m,witness
3060,2131,1415-01-10,pe__leopold_weyler_StB_II_1204,m,witness
3061,2131,1415-01-10,pe__katharina_sweibrerin_StB_IV_2131,f,gewiesen
3062,2131,1415-01-10,pe__otto_sweibrer_StB_IV_2131,m,gewiesen/other
3063,2131,1415-01-10,pe__konrad_ratsam_StB_IV_2131,m,gewiesen
3064,2131,1415-01-10,pe__anna_ratsamin_StB_IV_2131,f,gewiesen
3065,2131,1415-01-10,pe__margarethe_goldschmidin_StB_IV_2131,f,gewiesen
3066,2131,1415-01-10,pe__niklas_goldschmid_StB_IV_2131,m,gewiesen/other
3067,2133,1415-01-08,pe__johann_planck_StB_IV_2133,m,witness
3068,2133,1415-01-08,pe__johann_pawr_StB_IV_2133,m,witness
3069,2133,1415-01-08,pe__johann_vogler_StB_IV_2133,m,gewiesen
3070,2133,1415-01-08,pe__philipp_vogler_StB_IV_2133,m,gewiesen
3071,2133,1415-01-08,pe__niklas_vogler_StB_IV_2133,m,gewiesen
3072,2133,1415-01-08,pe__elisabeth_liczerin_StB_IV_2133,f,gewiesen
3073,2133,1415-01-08,pe__johann_linczer_StB_IV_2133,m,gewiesen/other
3074,2136,1415-02-21,pe__georg_swarcz_StB_IV_2136,m,witness
3075,2136,1415-02-21,pe__jakob_guetenpach_StB_IV_2136,m,witness
3076,2136,1415-02-21,pe__johann_kolb_StB_IV_2136,m,gewiesen
3077,2136,1415-02-21,pe__stephan_kolb_ii_StB_IV_2136,m,gewiesen
3078,2136,1415-02-21,pe__niklas_kolb_StB_IV_2136,m,gewiesen
3079,2136,1415-02-21,pe__stephan_kolb_ii_StB_IV_2136,m,gewiesen
3080,2140,1415-02-26,pe__johann_koczel_StB_IV_2140,m,witness
3081,2140,1415-02-26,pe__sieghard_mulhouer_StB_IV_2140,m,witness
3082,2140,1415-02-26,pe__friedrich_stewber_StB_IV_2140,m,gewiesen
3083,2140,1415-02-26,pe__margarethe_goldsmidin_StB_IV_2140,f,gewiesen
3084,2140,1415-02-26,pe__niklas_goldsmid_StB_IV_2140,m,gewiesen/other
3085,2141,1415-02-26,pe__johann_gartner_StB_III_1512,m,witness
3086,2141,1415-02-26,pe__stephan_preinensakch_StB_IV_2141,m,witness
3087,2141,1415-02-26,pe__barbara_sneiderin_StB_IV_2141,f,gewiesen
3088,2141,1415-02-26,pe__erhard_sneider_StB_IV_2141,m,gewiesen
3089,2141,1415-02-26,pe__margarethe_sneiderin_StB_IV_2141,f,gewiesen/other
3090,2141,1415-02-26,pe__heinrich_zerlaibl_StB_IV_2141,m,gewiesen
3091,2141,1415-02-26,pe__agnes_zerlaiblin_StB_IV_2141,f,gewiesen
3092,2146,1415-03-14,pe__barbara_pirchingerin_StB_IV_2146,f,weisend
3093,2146,1415-03-14,pe__johann_pirchinger_StB_IV_2146,m,weisend/other
3094,2146,1415-03-14,pe__niklas_peutler_StB_III_1820,m,witness
3095,2146,1415-03-14,pe__jakob_hantschuster_StB_IV_2146,m,witness
3096,2146,1415-03-14,pe__kunigunde_ircherin_StB_IV_2146,f,gewiesen
3097,2146,1415-03-14,pe__dietrich_ircher_StB_IV_2146,m,gewiesen/other
3098,2146,1415-03-14,pe__konrad_suechentrunk_StB_IV_2146,m,gewiesen
3099,2148,1415-03-16,pe__philipp_laner_StB_IV_2148,m,witness
3100,2148,1415-03-16,pe__andreas_lanholcz_StB_II_1041,m,witness
3101,2148,1415-03-16,pe__johann_denckel_StB_IV_2148,m,gewiesen
3102,2148,1415-03-16,pe__margarethe_gremselin_StB_IV_2148,f,gewiesen
3103,2148,1415-03-16,pe__peter_gremsel_StB_IV_2148,m,gewiesen
3104,2148,1415-03-16,pe__albrecht_marolt_StB_IV_2148,m,gewiesen
3105,2153,1415-04-18,pe__niklas_goldloffel_StB_III_1744,m,weisend
3106,2153,1415-04-18,pe__johann_munich_StB_IV_2153,m,witness
3107,2153,1415-04-18,pe__stephan_von_steyr_StB_IV_2153,m,witness
3108,2153,1415-04-18,pe__michael_von_steyr_StB_IV_2153,m,witness
3109,2153,1415-04-18,pe__stephan_ratenlaymer_StB_IV_2153,m,gewiesen
3110,2153,1415-04-18,pe__peter_ratenlaymer_StB_IV_2153,m,gewiesen
3111,2153,1415-04-18,pe__kunigunde_goldloffelin_StB_IV_2153,f,gewiesen
3112,2153,1415-04-18,pe__konrad_ratenlaymer_StB_IV_2153,m,gewiesen
3113,2153,1415-04-18,pe__margarethe_ratenlaymerin_StB_IV_2153,f,gewiesen/other
3114,2161,1415-06-01,pe__jakob_swarcz_StB_IV_2161,m,weisend
3115,2161,1415-06-01,pe__blasius_swarcz_StB_IV_2161,m,weisend
3116,2161,1415-06-01,pe__michael_judenmayr_StB_III_1741,m,witness
3117,2161,1415-06-01,pe__niklas_herwart_StB_IV_2161,m,witness
3118,2161,1415-06-01,pe__johann_swarcz_StB_IV_2161,m,gewiesen
3119,2161,1415-06-01,pe__friedrich_swarcz_StB_IV_2161,m,gewiesen
3120,2167,1415-06-18,pe__johann_praitenprucker_StB_IV_2167,m,weisend
3121,2167,1415-06-18,pe__sigmund_praitenprucker_StB_IV_2167,m,weisend
